Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-04-15,131.2521209716797,131.74004707194615,130.41288748360844,130.58854862267228,89347100
2021-04-16,130.9203338623047,131.41801312050643,130.06157916706454,131.05695257379082,84922400
2021-04-19,131.5838623046875,132.1986537464163,130.12008450271816,130.28597753343655,94264200
2021-04-20,129.89566040039062,132.25722045509355,128.6270498214987,131.75954129528387,94812300
2021-04-21,130.2762451171875,130.52020812302493,128.12937364388216,129.16377440618163,68847100
2021-04-22,128.75392150878906,130.91054619483594,128.2367211149233,129.8273498266732,84566500
2021-04-23,131.07643127441406,131.85710086380988,128.96858764628234,128.96858764628234,78657500
2021-04-26,131.46676635742188,131.7985524226745,130.33477460387036,131.5741106597469,66905100
2021-04-27,131.14474487304688,132.14011804581892,130.87150751429678,131.74976832594788,66015800
2021-04-28,130.3543243408203,131.75955373687952,129.8663982944287,131.06669219926212,107760100
2021-04-29,130.2567138671875,133.76003367761894,129.25158755183847,133.17451655261294,151101000
2021-04-30,128.2855224609375,130.3348029182655,127.90494074098223,128.59778738715457,109839500
2021-05-03,129.33941650390625,130.83248375117557,128.64656992797262,128.85149050777056,75135100
2021-05-04,124.7626953125,128.31480397164984,123.64046385614857,128.02204534993695,137564700
2021-05-05,125.00664520263672,127.29988843260809,124.8797796797169,126.08007345167024,84000900
2021-05-06,126.60704803466797,126.61680119447594,124.06006618952057,124.80171581873422,78128300
2021-05-07,127.28153228759766,128.30790544082245,126.56793953638302,127.90713783845663,78973300
2021-05-10,123.99710083007812,126.62659678553494,123.9579995481262,126.49953067035334,88071200
2021-05-11,123.07825469970703,123.43015134422814,120.0088672609952,120.72245265121907,126142800
2021-05-12,120.00884246826172,121.83678798561996,119.50054079091288,120.62467824901435,112172300
2021-05-13,122.15937042236328,123.31283199690465,121.46533953245027,121.77814229209847,105861300
2021-05-14,124.5835952758789,125.0137018854759,123.01958141071674,123.41058674145887,81918000
2021-05-17,123.43010711669922,124.0752668923968,122.3548482816747,123.96774026311387,74244600
2021-05-18,122.04206848144531,124.1339383673377,121.97364310976869,123.71360895337953,63342900
2021-05-19,121.88568115234375,122.11050419640777,120.09683669552412,120.3900925748675,92612000
2021-05-20,124.4467544555664,124.84753700244316,122.28645896670807,122.41353999757484,76857100
2021-05-21,122.60902404785156,125.12122331133726,122.39397075203622,124.94527129274346,79295400
2021-05-24,124.24146270751953,125.06257461018313,123.10755550398203,123.17598087438682,63092900
2021-05-25,124.04595947265625,125.4340286577924,123.47900216167147,124.94526644040783,72009500
2021-05-26,123.99710083007812,124.52495694971883,123.57677137135352,124.10462749099422,56575900
2021-05-27,122.46240997314453,124.76933338548339,122.26691102273217,123.59632476739549,94625600
2021-05-28,121.80744934082031,122.9706879363348,121.7488011621574,122.74585748845195,71311100
2021-06-01,121.4848861694336,122.53082109382872,121.15253650084358,122.2668967957017,67637100
2021-06-02,122.24735260009766,122.42330463275813,121.26007323809793,121.4848962778378,59278900
2021-06-03,120.76153564453125,122.04207082094376,120.36075313288092,121.87589598051592,76229200
2021-06-04,123.05867767333984,123.32260943039987,121.06455727986688,121.27961057589917,75169300
2021-06-07,123.0684585571289,123.47901079400312,122.02252359682196,123.33238286431767,71057600
2021-06-08,123.88955688476562,125.57088194290174,123.37147802234419,123.75270614592999,74403800
2021-06-09,124.2707748413086,124.87683339071532,123.67449347467762,124.34897738790404,56877900
2021-06-10,123.27374267578125,125.30696453959546,123.10756782499628,124.16327258007072,71186400
2021-06-11,124.48583984375,124.57381958141005,123.26395290484824,123.68428231014268,53522400
2021-06-14,127.54544830322266,127.60409649266556,124.21214444863777,124.94527664789969,96906500
2021-06-15,126.7243423461914,127.66275811320399,126.47996494927916,127.01759820560862,62746300
2021-06-16,127.2228775024414,127.94624002739722,125.57089869031938,127.43793082295223,91815000
2021-06-17,128.8259735107422,129.56889029442954,126.73410372753868,126.88073910539828,96721700
2021-06-18,127.52591705322266,128.55229026571763,127.31086373435744,127.7702944686955,108953300
2021-06-21,129.32452392578125,129.43205057912303,126.30402282138007,127.3695047127403,79663300
2021-06-22,130.9667205810547,131.0644774987528,128.65979753012715,129.15833692853147,74783600
2021-06-23,130.69302368164062,131.29908974446735,130.23359300049012,130.76145650954527,60214200
2021-06-24,130.40956115722656,131.6118938058328,129.9403458033597,131.42616459271213,68711000
2021-06-25,130.11630249023438,130.87875877934593,129.82304662928087,130.45843681394894,70783700
2021-06-28,131.74876403808594,132.2081948177629,130.35093224313096,130.40958044213394,62111300
2021-06-29,133.26388549804688,133.42029061372372,131.32842066728736,131.76829700396732,64556100
2021-06-30,133.87974548339844,134.31962189947393,132.81424849169412,133.10750440761626,63261400
2021-07-01,134.1827392578125,134.24138744394435,132.70669030063868,133.52780965332033,52485800
2021-07-02,136.81224060058594,136.85133441897935,134.65193797296,134.79855843644995,78852600
2021-07-06,138.82589721679688,139.9304727602518,136.91975675935547,136.91975675935547,108181800
2021-07-07,141.31857299804688,141.6313683204944,139.45152604310684,140.3117243665474,104911600
2021-07-08,140.01846313476562,140.8200131513889,137.50625661436462,138.39579381995796,105575500
2021-07-09,141.84642028808594,142.37426891530228,139.44174008149082,139.53949700886304,99890800
2021-07-12,141.25015258789062,143.0292274131984,140.76139773464533,142.92170074885988,76299700
2021-07-13,142.364501953125,144.1435766396761,140.39971296594135,140.79071085179643,100827100
2021-07-14,145.79556274414062,146.20612993530744,144.35862232189876,144.76918951306558,127050800
2021-07-15,145.140625,146.62644380694877,143.7818872173468,145.88354186128097,106820300
2021-07-16,143.0976104736328,146.39181260894236,142.59908601439943,145.12106223258928,93251400
2021-07-19,139.2462615966797,140.82983754217113,138.4838051811381,140.5170272611207,121434600
2021-07-20,142.8629913330078,143.79163718567534,139.7447489090948,140.23350360392632,96350000
2021-07-21,142.12986755371094,142.8434601888897,141.37719601915154,142.25694855475027,74993500
2021-07-22,143.49839782714844,144.86690516323114,142.5306580508827,142.6577390590944,77338200
2021-07-23,145.2187957763672,145.37520086194326,143.6156809382373,144.23151664043684,71447400
2021-07-26,145.63916015625,146.46026463758602,144.37816442398642,144.9353520535012,72434100
2021-07-27,143.46910095214844,145.8542269751725,142.2765379406364,145.76623976746671,104818600
2021-07-28,141.71932983398438,143.66457920057397,139.33420415472008,141.55315500100113,118931200
2021-07-29,142.364501953125,143.25403929640055,141.32834413155712,141.43587078750923,56699500
2021-07-30,142.57955932617188,143.038990058725,140.8689174245079,141.13284920856503,70440600
2021-08-02,142.24717712402344,143.64500845625085,141.9832454002648,143.0682814694833,62880000
2021-08-03,144.04580688476562,144.710506214658,141.91482832443904,142.53066410966022,64786600
2021-08-04,143.64503479003906,144.4661392860283,142.99010513855148,143.9578450260043,56368300
2021-08-05,143.75253295898438,144.51498911354923,142.882550171565,143.67433041548927,46397700
2021-08-06,143.0672607421875,144.0168667237269,142.56798937643336,143.2728518562968,54126800
2021-08-09,143.018310546875,143.6154852947151,142.46030312496822,143.12599828625463,48908700
2021-08-10,142.5386505126953,144.60428668695926,142.2449552630066,143.36098526145494,69023100
2021-08-11,142.7931671142578,143.6350854630747,142.4701038589951,142.97917458892059,48493500
2021-08-12,145.75946044921875,145.91609989817144,142.77358630713317,143.1162332344722,72282600
2021-08-13,145.9650421142578,146.29788971819715,145.15249183078768,145.83777070300374,59375000
2021-08-16,147.9425506591797,148.01108601151154,143.39032739407136,145.41679586878547,103296000
2021-08-17,147.03216552734375,148.49082780321805,145.95528772679708,147.07131793010743,92229700
2021-08-18,143.2826690673828,147.55099731267805,143.07707790614015,146.65034281258323,86326000
2021-08-19,143.61549377441406,144.88816305914702,141.4617537976131,141.9806088621801,86960300
2021-08-20,145.07415771484375,145.3776372611406,143.69380080624433,144.33992722362586,60549600
2021-08-23,146.5622100830078,147.03211343952145,144.78047016020776,145.191637464402,60131800
2021-08-24,146.47412109375,147.68805452972137,146.01400200564578,146.30769726540868,48606400
2021-08-25,145.24058532714844,147.1593809674563,144.69236226933418,146.6600946599799,58991300
2021-08-26,144.43785095214844,145.98463202414845,144.40848292036043,145.23083262430814,48597200
2021-08-27,145.4755401611328,145.62238028371488,143.74275202487664,144.379079140009,55802400
2021-08-30,149.90052795410156,150.26275857372073,145.48535959462373,145.8671589433328,90956700
2021-08-31,148.63766479492188,149.58727102922836,148.1090103253276,149.4502152293265,86453100
2021-09-01,149.30332946777344,151.72139660647437,149.13690566906416,149.61660833919711,80313700
2021-09-02,150.4193572998047,151.46686670695442,149.1956397332981,150.63473278654652,71115500
2021-09-03,151.05572509765625,151.3787883827347,149.87115971903515,150.5270706537238,57808700
2021-09-07,153.3954620361328,153.9534695341939,151.14381850232894,151.71162530218976,82278300
2021-09-08,151.8487091064453,153.73812239539555,150.74246333206673,153.67938632559895,74420200
2021-09-09,150.83056640625,152.82766725771464,150.71307934113239,152.2207080167917,57305700
2021-09-10,145.83779907226562,152.21091623055125,145.5734718351498,151.74101276076019,140893200
2021-09-13,146.40560913085938,148.236286286438,145.62242670552294,147.46290316436924,102404300
2021-09-14,145.00564575195312,147.8936314335505,143.8210954003336,147.1887688532645,109296300
2021-09-15,145.89651489257812,146.2978978750979,143.29244009500678,145.43639585173057,83281300
2021-09-16,145.6615447998047,145.837767899535,144.12456328294863,145.31891283926268,68034100
2021-09-17,142.9889373779297,145.6909151277315,142.69524219582632,145.6909151277315,129868800
2021-09-20,139.93453979492188,141.79458433792297,138.29965507938874,140.77645799540764,123478900
2021-09-21,140.41424560546875,141.5596584283987,139.77791842647125,140.90373264714654,75834000
2021-09-22,142.7834014892578,143.35119341343096,140.67859787200524,141.41282856542696,76404300
2021-09-23,143.7427520751953,143.98749557155614,142.5777706424446,143.56652899007761,64838200
2021-09-24,143.8308868408203,144.369325635303,142.49948133899076,142.5973847336097,53477900
2021-09-27,142.31346130371094,142.8910673802959,140.7960633866369,142.41136468969736,74150700
2021-09-28,138.92623901367188,141.7065222907774,138.7108634842379,140.2380609198885,108972300
2021-09-29,139.82687377929688,141.41280705571026,139.04369150451467,139.47444250254287,74602000
2021-09-30,138.52484130859375,141.344291622089,138.30946580198176,140.63942904371518,89056700
2021-10-01,139.65066528320312,139.91499250291432,136.1851031474959,138.91643462464168,94639600
2021-10-04,136.2144775390625,139.21993567866247,135.36277471551017,138.7793853125862,98322000
2021-10-05,138.1430206298828,139.24926602115937,136.42981614361935,136.55708754274536,80861100
2021-10-06,139.01434326171875,139.16118342378243,135.46066196016233,136.5375396085011,83221100
2021-10-07,140.2771759033203,141.18762947818155,139.71916849895038,140.05201606913297,61732700
2021-10-08,139.89540100097656,141.14848672637,139.5625533728477,141.00164657806616,58773200
2021-10-11,139.8072967529297,141.76524506387435,138.82832259745734,139.27865728167708,64452200
2021-10-12,138.53460693359375,140.23802709057873,138.07448795333846,140.21844342772843,73035900
2021-10-13,137.94723510742188,138.4269228251495,136.27318293183075,138.27029833211344,78762700
2021-10-14,140.73733520507812,140.8548222748978,138.53464310497256,139.12203364018546,69907100
2021-10-15,141.7946319580078,141.85336802507683,140.49259436544995,140.7471372400319,67940300
2021-10-18,143.46864318847656,143.75253907676628,140.14992191440837,140.43381780269812,85589200
2021-10-19,145.63218688964844,146.03356986995644,143.4686624173773,143.91898215404882,76378900
2021-10-20,146.12168884277344,146.6013915952755,145.00565881312252,145.57346566160615,58418800
2021-10-21,146.33705139160156,146.4936908403183,144.76090241654427,145.68114050530517,61421000
2021-10-22,145.56369018554688,147.0223523235176,145.5147384832475,146.5426644796855,58883400
2021-10-25,145.5146942138672,146.22934104854468,144.51613655500375,145.55384660101817,50720600
2021-10-26,146.18040466308594,147.66843438585144,145.87691017558996,146.1901890254086,60893400
2021-10-27,145.72030639648438,146.58179347999342,145.36787510933436,146.21957782913032,56094900
2021-10-28,149.36207580566406,149.94945126434328,146.5719938285733,146.66989720733233,100077900
2021-10-29,146.6503448486328,146.787400645377,143.33162275650557,144.12458950466566,124953200
2021-11-01,145.82798767089844,146.55241894044252,144.69237413631248,145.85735569869297,74588300
2021-11-02,146.86570739746094,148.3831203302802,145.5245026428988,145.53430194477542,69122000
2021-11-03,148.3048095703125,148.77471301203136,146.66992441982393,147.22793195599735,54511500
2021-11-04,147.78594970703125,149.22502801768104,147.47267079725674,148.39290892226862,60394600
2021-11-05,148.3153533935547,149.2173222899692,147.11926062749689,148.9133997765836,65463900
2021-11-08,147.4918212890625,148.5996814029073,147.2173096615232,148.44281334152436,55020900
2021-11-09,147.8545684814453,148.46241353148417,147.1192662590711,147.2565220755238,56787900
2021-11-10,145.0211944580078,147.18789143862284,144.9525740344218,147.080046521764,65187100
2021-11-11,144.97219848632812,146.50162489581308,144.7859195077794,146.04084921172387,41000000
2021-11-12,147.0506134033203,147.45256716016078,144.58979293418378,145.52117255185212,63804000
2021-11-15,147.0604248046875,148.90358691602947,146.5015880097449,147.42316906541586,59222800
2021-11-16,148.04086303710938,148.52126592519502,146.41339035642437,147.00163818021238,59256200
2021-11-17,150.48204040527344,151.96244333873707,148.03103325464866,148.0408318977374,88807000
2021-11-18,154.77618408203125,155.56050930807018,150.05065040073163,150.6977198341957,137827700
2021-11-19,157.4037322998047,157.86452298755253,153.46250735854747,154.56055412436433,117305600
2021-11-22,157.86448669433594,162.4527653050192,157.84487444666516,158.51154126985364,117467900
2021-11-23,158.24681091308594,158.62916738585517,155.94285847475925,157.96248573911777,96041900
2021-11-24,158.76644897460938,158.96252656383666,156.5115192990928,157.59976712302952,69463600
2021-11-26,153.7370147705078,157.30568161983877,153.29583634722047,156.4429370248978,76959800
2021-11-29,157.09976196289062,158.0311417015208,155.67816582735122,156.24680128961487,88748200
2021-11-30,162.06060791015625,162.27629775232137,156.7860353404558,156.85467072649087,174048100
2021-12-01,161.54103088378906,166.96265909541748,161.30572874275504,164.19791503738585,152052500
2021-12-02,160.55078125,160.98216094033538,154.70758806208025,155.62916922602187,136739200
2021-12-03,158.6683807373047,161.72724755293552,156.58993165162352,160.8056665553949,118023100
2021-12-06,162.08023071289062,164.59005999270414,161.06060321811478,161.0704018625744,107497000
2021-12-07,167.8253631591797,168.21753329951792,165.0410224817036,165.76652602150847,120405400
2021-12-08,171.64895629882812,172.51171571219845,167.35478644015964,168.75677048688644,116998900
2021-12-09,171.13912963867188,173.28621440591945,170.5116723744327,171.48227664120193,108923700
2021-12-10,175.93331909179688,176.10979941461878,171.26660609827198,171.77641985782503,115402700
2021-12-13,172.2960205078125,178.56079478498526,172.09012930519359,177.57057822727617,153237000
2021-12-14,170.91366577148438,174.2568437676053,168.8352160893275,171.81563478373667,139380400
2021-12-15,175.7862548828125,175.9823324841572,168.93323276156414,171.6783640596761,131063300
2021-12-16,168.88421630859375,177.59019978284007,167.4038131560954,175.76664959457935,150185800
2021-12-17,167.78614807128906,170.07048857395336,166.36456688905028,166.59985400570397,195432700
2021-12-20,166.4233856201172,167.2371217897491,164.178269651189,164.98219221796626,107499100
2021-12-21,169.5998992919922,169.80577551895627,165.8057299805719,168.19791539703556,91185900
2021-12-22,172.19796752929688,172.4136573675495,168.77635596770887,169.64891396436306,92135300
2021-12-23,172.82540893554688,173.38424572693862,171.8352074670007,172.4038429011369,68356600
2021-12-27,176.79603576660156,176.88426842678575,173.59992807749137,173.6195253621372,74919600
2021-12-28,175.7764129638672,177.77644307078862,175.03131221487746,176.62937357994824,79144300
2021-12-29,175.8646697998047,177.0901733747063,174.64896486798852,175.81564666485653,62348900
2021-12-30,174.707763671875,177.0313283169758,174.59991877307488,175.95287932897472,59773000
2021-12-31,174.09019470214844,175.7176525633721,173.78625715913876,174.599993569633,64062300
2022-01-03,178.44314575195312,179.2961065398854,174.22742479359925,174.34506836720536,104487900
2022-01-04,176.17840576171875,179.35491668068815,175.60977025994117,179.05099416209845,99310400
2022-01-05,171.4920654296875,176.6391804132829,171.21755382734324,176.09015720859438,94537600
2022-01-06,168.62930297851562,171.8646356206371,168.27635732737943,169.31558203356892,96904000
2022-01-07,168.79598999023438,170.72738518026193,167.67833112045182,169.50188137744055,86709100
2022-01-10,168.81558227539062,169.1195047889858,164.87435832287932,165.76652857616685,106765600
2022-01-11,171.64895629882812,171.7469876214078,167.47244497092254,168.9430494474789,76138300
2022-01-12,172.09010314941406,173.70776179361494,171.39402553539196,172.6685372139698,74805200
2022-01-13,168.81558227539062,173.15876005827155,168.42341212900857,172.3352251905114,84505800
2022-01-14,169.6783447265625,170.37442243944997,167.73713612609606,167.9822368621362,80440800
2022-01-18,166.47238159179688,169.15867541780838,166.090025136866,168.14886183274072,90956700
2022-01-19,162.97238159179688,167.72734198246087,162.68807131265714,166.66850497918634,94815000
2022-01-20,161.2860565185547,166.3547371137795,160.96252180484768,163.70765259043753,91420500
2022-01-21,159.2272186279297,163.07039571920242,159.1193737240524,161.197822824496,122848900
2022-01-24,158.45274353027344,159.1194254143862,151.6683559036137,156.88410755310724,162294600
2022-01-25,156.6487579345703,159.5703540851256,153.94285159644792,155.86443270388338,115798400
2022-01-26,156.56056213378906,161.1684533792907,154.727213256224,160.29589528165266,108275300
2022-01-27,156.0997314453125,160.6291874906743,155.17815044081257,159.26642822820887,121954600
2022-01-28,166.99200439453125,167.01161663852113,159.60957278691356,162.4625484172025,179935700
2022-01-31,171.35484313964844,171.5705330064948,166.18811489980484,166.82538585540124,115541600
2022-02-01,171.1881866455078,171.4136751707698,168.93325651359524,170.59993879900395,86213900
2022-02-02,172.39405822753906,172.4332827246188,169.93325210735014,171.32542255843316,84914300
2022-02-03,169.51165771484375,172.78621481447524,168.74694463929947,171.0606961129302,89418100
2022-02-04,169.22698974609375,170.90562127726093,167.54835821492657,168.53001022690665,82465400
2022-02-07,168.51040649414062,170.75838325799216,167.8134268983413,169.68838604223646,77251200
2022-02-08,171.62222290039062,172.1326861402394,168.28459707531294,168.57909567441112,74829200
2022-02-09,173.04562377929688,173.4088302479398,171.6909391445202,172.81984799977465,71285000
2022-02-10,168.9619140625,172.26026492516206,168.4023802889261,170.9448550221314,90865900
2022-02-11,165.54580688476562,169.9043445353418,164.95680964270105,169.1681054721721,98670700
2022-02-14,165.7813720703125,166.4685253813581,163.5039325493399,164.299068164894,86185500
2022-02-15,169.61962890625,169.77669680858907,167.1262396166007,167.8330301983069,62527400
2022-02-16,169.38406372070312,170.15956224722075,166.9299336029845,168.6969102835062,61177400
2022-02-17,165.7813720703125,168.7557760286246,165.3788912099791,167.89191759255658,69589300
2022-02-18,164.2303924560547,167.4109355405672,163.1407580714809,166.70415983864797,82772700
2022-02-22,161.30503845214844,163.63154853290226,159.1748407659244,161.9529172863156,91162800
2022-02-23,157.13307189941406,163.10150398221023,156.818936011465,162.502695552278,90009200
2022-02-24,159.7540740966797,159.86205643085455,149.21112475761413,149.78048479427957,141147500
2022-02-25,161.82533264160156,162.090367887761,157.91834703084373,160.83385456915977,91974200
2022-02-28,162.0903778076172,162.38487641130448,159.44973145996255,160.06817702982372,95056600
2022-03-01,160.2056121826172,163.5432381527931,158.99818435052663,161.67809026330085,83474400
2022-03-02,163.5039825439453,164.28930727333417,159.9602176218132,161.37379913894847,79724800
2022-03-03,163.1800079345703,165.81084308627598,162.51249176371445,165.3789138092183,76678400
2022-03-04,160.17616271972656,162.512499384929,159.12580281837,161.47195061166718,83737200
2022-03-07,156.37718200683594,161.9922331985085,156.12194287523664,160.3626871229987,96418800
2022-03-08,154.55126953125,159.89145798739116,152.94136109775025,155.90595387633803,131148300
2022-03-09,159.960205078125,160.41177163023045,156.4851632700245,158.51717530744355,91454900
2022-03-10,155.61148071289062,157.447165177113,153.11807622105542,157.26064889872916,105342000
2022-03-11,151.89102172851562,156.35754167605256,151.66524594480387,156.01395745746433,96970100
2022-03-14,147.85643005371094,151.2922123001873,147.34598176184335,148.67120306961968,108732100
2022-03-15,152.244384765625,152.71558844748628,147.62081285085458,148.1312610379761,92964300
2022-03-16,156.66184997558594,157.0643309184818,151.62598505111097,154.16846031293665,102300200
2022-03-17,157.67294311523438,158.04597567713608,154.73781315339022,155.6998279417029,75615400
2022-03-18,160.97129821777344,161.46212424049523,156.82872538769567,157.56496442177837,123511700
2022-03-21,162.34561157226562,163.2978152048177,160.0190861607253,160.50991215775952,95811400
2022-03-22,165.72247314453125,166.31145526950652,161.8842108013452,162.4731929263205,81532000
2022-03-23,167.08697509765625,169.47238200494985,164.57393367238456,164.9077066995065,98062700
2022-03-24,170.87615966796875,170.94486751449384,167.08698259633016,167.92137775453384,90131400
2022-03-25,171.51425170898438,172.06397447426608,169.5803959233043,170.68966756106184,80546200
2022-03-28,172.3780975341797,172.5057021088352,168.84414433562662,169.01102337849983,90371900
2022-03-29,175.67648315429688,175.725553780917,173.10454422150926,173.4481284807928,100589400
2022-03-30,174.50827026367188,176.31450624555694,173.45789549385026,175.27395758161924,92633200
2022-03-31,171.4062957763672,174.7635445917373,171.2001422182301,174.57702827219046,103049300
2022-04-01,171.1117401123047,171.67128888454906,168.78522990497535,170.8368787788995,78751300
2022-04-04,175.16595458984375,175.21504017700875,171.23934727773363,171.36696680859902,76468400
2022-04-05,171.84800720214844,175.02856526846452,171.21975048299214,174.2432406248137,73401800
2022-04-06,168.67727661132812,170.44425332917226,167.00847109179495,169.19755100896808,89058800
2022-04-07,168.98158264160156,170.17919933632717,166.73360604638012,168.0195678303507,77594700
2022-04-08,166.96917724609375,168.6281714448174,166.09550760626425,168.6281714448174,76575500
2022-04-11,162.70883178710938,165.92864940184566,162.46341876782265,165.61452852614607,72246700
2022-04-12,164.5837860107422,166.75322864931675,163.58249672741925,164.93718134727843,79265200
2022-04-13,167.2734832763672,167.90173991390134,163.71009694763094,164.3187163524491,70618900
2022-04-14,162.2572479248047,168.12753750441655,162.01183493170848,167.4894547350742,75329400
2022-04-18,162.04129028320312,163.5432165286054,160.56881239721503,160.91238158332047,69023900
2022-04-19,164.32855224609375,164.7408593011716,160.9025960723887,161.9922304806441,67723800
2022-04-20,164.1616668701172,165.7814017275046,163.05241024771163,165.66359329680822,67929800
2022-04-21,163.36654663085938,168.38278964359662,162.8659094340129,165.81086584120527,87227800
2022-04-22,158.82147216796875,164.78991818851023,158.53679967564108,163.40580023778472,84882400
2022-04-25,159.8914794921875,160.17615197605645,155.55257953271186,158.16376241881838,96046400
2022-04-26,153.92303466796875,159.36138008917553,153.84450071149385,159.27303500519898,95623200
2022-04-27,153.697265625,156.85817138310125,152.52909731194325,153.0493716898695,88063200
2022-04-28,160.6374969482422,161.50135530930604,156.01391046604311,156.32804622599997,130216800
2022-04-29,154.75743103027344,163.15055858383272,154.36477622377623,158.87055528620192,131747600
2022-05-02,155.061767578125,155.32680285229077,150.45781697290937,153.83470249054395,123055300
2022-05-03,156.5538787841797,157.76132169874938,153.45186941180674,155.24827964309745,88966500
2022-05-04,162.97384643554688,163.4253979042394,156.33787025741282,156.7403511160265,108256500
2022-05-05,153.89361572265625,161.06949072780478,152.10700157369598,160.84371492154636,130525300
2022-05-06,154.62106323242188,156.74455042350417,151.57346504147074,153.3725293282909,116124600
2022-05-09,149.48934936523438,153.19561988241742,148.9289932928124,152.31082581951642,131577900
2022-05-10,151.8979034423828,154.09021465537515,150.3446125608553,152.89083834180113,115366700
2022-05-11,144.02334594726562,152.8220388257889,143.3450083341386,150.90500752836365,142689800
2022-05-12,140.14990234375,143.728364519164,136.45347366831103,140.35635871962023,182602000
2022-05-13,144.62301635742188,145.59628520412005,140.6906387962122,142.1456142936274,113990900
2022-05-16,143.0795440673828,145.02608166695018,141.7425351609862,143.08938461134267,86643800
2022-05-17,146.71701049804688,147.2380493187645,144.20027628752518,146.343429833823,78336300
2022-05-18,138.43936157226562,144.86879239266452,137.53490151723796,144.36741964547258,109742900
2022-05-19,135.02804565429688,139.26518086543837,134.29072472426066,137.51527372488573,136095600
2022-05-20,135.26394653320312,138.32137052821327,130.36814092411527,136.73858804203445,137426100
2022-05-23,140.6906280517578,140.83808619870993,135.32292649026942,135.46055909436765,117726300
2022-05-24,137.98715209960938,139.56993493043717,135.00837680321177,138.4295416484227,104132700
2022-05-25,138.1444091796875,139.39292808535322,136.00125589921703,136.08973078213927,92482700
2022-05-26,141.34925842285156,141.89978867947883,134.82151466416863,135.0672881716504,90601500
2022-05-27,147.1102294921875,147.1495466635664,142.80427168601537,142.93207874444667,90978500
2022-05-31,146.32374572753906,148.11298447709316,144.35755721198225,146.5498682074242,103718400
2022-06-01,146.1959228515625,149.1746966245389,145.18332217877943,147.36579217097548,74286600
2022-06-02,148.65371704101562,148.71270030734948,144.37725022184313,145.3308530297889,72348100
2022-06-03,142.92222595214844,145.4684360868752,142.0177811745908,144.4165181928999,88570300
2022-06-06,143.66940307617188,146.05833007006927,142.45036072118282,144.54435641942476,71598400
2022-06-07,146.1959228515625,146.48101352584723,141.66385867868283,141.9096321913101,67808200
2022-06-08,145.4586181640625,147.3363166045176,144.96707108524492,146.06813174153186,53950200
2022-06-09,140.22857666015625,145.44880522785593,140.12043568225837,144.5935179486459,69473000
2022-06-10,134.8117218017578,138.38034379484614,134.7428980025847,137.9084627463307,91437900
2022-06-13,129.6505126953125,132.9143787666689,129.21794869771333,130.62376668907845,122207100
2022-06-14,130.51559448242188,131.62649584691928,129.25723497256138,130.87934957569854,84784300
2022-06-15,133.14047241210938,135.0181863871141,129.9257644034857,132.0197453538818,91533000
2022-06-16,127.86125183105469,130.15186352165608,126.85849136974434,129.84710666597098,108123900
2022-06-17,129.33590698242188,130.830214787561,127.61549164782572,127.87110581235486,134520300
2022-06-21,133.572998046875,134.74288249152107,131.06611995214928,131.16442036715884,81000500
2022-06-22,133.0618438720703,135.43109016830508,131.64618542069755,132.51129836255657,73409200
2022-06-23,135.9324493408203,136.24703170777948,133.33708105988757,134.5069656450009,72433800
2022-06-24,139.26513671875,139.51091028418583,137.40708916408835,137.53488121755194,89116800
2022-06-27,139.26513671875,141.06420101783954,138.58679927801467,140.2875481505987,70207900
2022-06-28,135.11648559570312,140.99538542275212,134.99851907769516,139.72720035167993,67083400
2022-06-29,136.876220703125,138.29187895229046,134.35950159386607,135.1361545226192,66242400
2022-06-30,134.4086456298828,136.03074512479165,131.50852062340732,134.92968437677243,98964500
2022-07-01,136.58126831054688,136.68940927123788,133.3665611170388,133.74012670784026,71051600
2022-07-05,139.16683959960938,139.2159973193288,134.61510776869383,135.44091845782265,73353800
2022-07-06,140.5038299560547,141.68354006887108,138.69494011634768,138.96037976700046,74064300
2022-07-07,143.87586975097656,144.07248562850194,140.857762778016,140.8675883216018,66253700
2022-07-08,144.55418395996094,145.0555716697527,142.54867812328092,142.8042772492725,64547800
2022-07-11,142.4208526611328,144.16093360400728,141.34928357800885,143.2073310252046,63141600
2022-07-12,143.39414978027344,145.94036067600746,142.59784571642712,143.29583433994398,77588800
2022-07-13,143.0303955078125,143.97415763799123,139.7173575069719,140.57265975093034,71185600
2022-07-14,145.96005249023438,146.43193368516037,140.8282976178119,141.64426791370786,78140700
2022-07-15,147.63128662109375,148.30962416813094,145.69458942189468,147.24788039896364,76259900
2022-07-18,144.583740234375,149.0076662468377,144.2199850061164,148.19169587110557,81420900
2022-07-19,148.44723510742188,148.67334258980395,144.42638313418118,145.41930294883997,82982400
2022-07-20,150.45274353027344,151.1212554478555,147.8278835762641,148.56520429371037,64823400
2022-07-21,152.72369384765625,152.93997577721333,149.3713389403487,151.88805775611044,65086600
2022-07-22,151.48501586914062,153.637995053217,150.81651886265266,152.76304161776633,66675400
2022-07-25,150.3642578125,152.4189211302385,149.7055864857965,151.40633528462277,53623900
2022-07-26,149.037109375,150.50191035513055,148.25063089528444,149.68594024499822,55138700
2022-07-27,154.1393280029297,154.6702072541214,149.58761220557574,150.00050995604346,78620700
2022-07-28,154.6898956298828,154.97498637932796,151.7995959592648,154.3261405347344,81378700
